p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,player_name,market_value_eur,market_value_text
toddcantwell,2019,18,81,2584,37,37,2584,37,27-02-1998,180.3333333,68.66666667,England,High/Medium,Midfielder,21,0.0,0.0,0.0,0.0,0.0,21.11513901,3.5,3.0,0.0,0.0,0.0,Todd Cantwell,3000000,€3.00m
tomassoucek,2019,9,9,1096,13,13,4706,51,27-02-1995,192.0,86.0,Czech Republic,High/High,Midfielder,24,0.0,0.0,0.0,0.0,0.0,23.32899306,4.0,3.0,0.0,0.0,0.0,Tomas Soucek,12000000,€12.00m
tomcairney,2018,61,460,2298,31,32,3097,41,20-01-1991,184.3333333,77.83333333,Scotland,High/Medium,Midfielder,27,0.0,0.0,0.0,0.0,0.0,22.90645468,3.5,3.0,0.0,0.0,0.0,Tom Cairney,750000,€750k
tomcairney,2020,288,460,799,10,15,3097,41,20-01-1991,184.3333333,77.83333333,Scotland,High/Medium,Midfielder,29,2298.0,31.0,74.12903226,61.0,31.0,22.90645468,3.5,3.0,0.0,460.0,61.0,Tom Cairney,750000,€750k
tomdavies,2020,7,7,1502,25,35,8330,128,18-04-1992,183.3333333,71.33333333,England,Low/High,Midfielder,28,0.0,0.0,0.0,0.0,0.0,21.2231405,3.0,3.0,0.0,0.0,0.0,Tom Davies,3000000,€3.00m
tomdavies,2020,7,7,1502,25,35,8330,128,30-06-1998,181.0,71.6,England,High/Medium,Midfielder,22,1502.0,25.0,60.08,7.0,25.0,21.85525472,3.5,3.0,0.0,7.0,7.0,Tom Davies,3000000,€3.00m
tomheaton,2017,202,622,321,4,11,7341,78,15-04-1986,187.5,89.0,England,Medium/Medium,Goalkeeper,31,0.0,0.0,0.0,0.0,0.0,25.31555556,3.0,0.0,0.0,0.0,0.0,Tom Heaton,150000,€150k
tomheaton,2018,63,622,1805,19,38,7341,78,15-04-1986,187.5,89.0,England,Medium/Medium,Goalkeeper,32,321.0,4.0,80.25,202.0,4.0,25.31555556,3.0,0.0,1.0,622.0,202.0,Tom Heaton,150000,€150k
tomheaton,2019,325,622,1890,20,20,7341,78,15-04-1986,187.5,89.0,England,Medium/Medium,Goalkeeper,33,2126.0,23.0,92.43478261,132.5,11.5,25.31555556,3.0,0.0,0.0,1244.0,63.0,Tom Heaton,150000,€150k
tomheaton,2020,32,622,0,0,23,7341,78,15-04-1986,187.5,89.0,England,Medium/Medium,Goalkeeper,34,4016.0,43.0,93.39534884,196.6666667,14.33333333,25.31555556,3.0,0.0,1.0,1866.0,325.0,Tom Heaton,150000,€150k
tomince,2017,16,16,2579,33,36,2579,33,30-01-1992,178.0,66.0,England,Medium/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,20.83070319,3.0,3.0,0.0,0.0,0.0,Tom Ince,400000,€400k
tommydoyle,2020,15,15,0,0,5,20,1,17-10-2001,172.0,72.0,England,Medium/Medium,Midfielder,19,0.0,0.0,0.0,0.0,0.0,24.33747972,3.0,3.0,0.0,0.0,0.0,Tommy Doyle,8000000,€8.00m
tomtrybull,2019,47,143,1166,16,30,1166,16,09-03-1993,181.0,72.0,Germany,Medium/High,Midfielder,26,0.0,0.0,0.0,0.0,0.0,21.97735112,3.5,3.0,0.0,0.0,0.0,Tom Trybull,200000,€200k
trevohchalobah,2017,57,57,0,0,1,0,0,05-07-1999,190.0,75.4,England,Medium/Medium,Defender,18,0.0,0.0,0.0,0.0,0.0,20.88642659,3.0,1.0,0.0,0.0,0.0,Trevoh Chalobah,35000000,€35.00m
troyparrott,2019,44,125,14,2,3,14,2,04-02-2002,180.0,72.0,Republic of Ireland,High/Medium,Forward,17,0.0,0.0,0.0,0.0,0.0,22.22222222,3.5,2.0,0.0,0.0,0.0,Troy Parrott,22000000,€22.00m
tyrickmitchell,2019,175,224,213,4,11,2018,23,01-09-1999,175.0,65.0,England,High/Medium,Defender,20,0.0,0.0,0.0,0.0,0.0,21.2244898,3.5,1.0,0.0,0.0,0.0,Tyrick Mitchell,25000000,€25.00m
tyrickmitchell,2020,49,224,1805,19,30,2018,23,01-09-1999,175.0,65.0,England,High/Medium,Defender,21,213.0,4.0,53.25,175.0,4.0,21.2244898,3.5,1.0,1.0,224.0,175.0,Tyrick Mitchell,25000000,€25.00m
tyronemings,2017,221,248,207,4,8,7380,85,13-03-1993,196.0,78.0,England,Medium/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,20.30403998,3.0,1.0,0.0,0.0,0.0,Tyrone Mings,4000000,€4.00m
tyronemings,2019,27,248,3063,33,33,7380,85,13-03-1993,196.0,78.0,England,Medium/Medium,Defender,26,207.0,4.0,51.75,221.0,4.0,20.30403998,3.0,1.0,1.0,248.0,221.0,Tyrone Mings,4000000,€4.00m
victormoses,2016,20,234,2573,34,35,4812,64,12-12-1990,177.0,79.66666667,Nigeria,Medium/Medium,Defender,26,0.0,0.0,0.0,0.0,0.0,25.4290487,3.0,1.0,0.0,0.0,0.0,Victor Moses,300000,€300k
victormoses,2017,42,234,2203,28,33,4812,64,12-12-1990,177.0,79.66666667,Nigeria,Medium/Medium,Defender,27,2573.0,34.0,75.67647059,20.0,34.0,25.4290487,3.0,1.0,0.0,234.0,20.0,Victor Moses,300000,€300k
victormoses,2018,23,234,36,2,4,4812,64,12-12-1990,177.0,79.66666667,Nigeria,Medium/Medium,Defender,28,4776.0,62.0,77.03225806,31.0,31.0,25.4290487,3.0,1.0,0.0,468.0,42.0,Victor Moses,300000,€300k
victorwanyama,2017,133,250,917,18,20,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,Midfielder,26,0.0,0.0,0.0,0.0,0.0,24.26116661,3.5,3.0,0.0,0.0,0.0,Victor Wanyama,250000,€250k
victorwanyama,2018,116,250,565,13,20,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,Midfielder,27,917.0,18.0,50.94444444,133.0,18.0,24.26116661,3.5,3.0,1.0,250.0,133.0,Victor Wanyama,250000,€250k
victorwanyama,2019,1,250,30,2,4,4682,69,25-06-1991,185.3333333,83.33333333,Kenya,Medium/High,Midfielder,28,1482.0,31.0,47.80645161,124.5,15.5,24.26116661,3.5,3.0,0.0,500.0,116.0,Victor Wanyama,250000,€250k
vincentjanssen,2016,33,504,941,27,31,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,Forward,22,0.0,0.0,0.0,0.0,0.0,24.50584814,4.0,2.0,0.0,0.0,0.0,Vincent Janssen,5000000,€5.00m
vincentjanssen,2017,132,504,4,1,3,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,Forward,23,941.0,27.0,34.85185185,33.0,27.0,24.50584814,4.0,2.0,0.0,504.0,33.0,Vincent Janssen,5000000,€5.00m
vincentjanssen,2018,292,504,51,3,5,996,31,15-06-1994,183.6666667,82.66666667,Netherlands,High/High,Forward,24,945.0,28.0,33.75,82.5,14.0,24.50584814,4.0,2.0,1.0,1008.0,132.0,Vincent Janssen,5000000,€5.00m
vitomannone,2016,87,87,855,9,28,855,9,02-03-1988,188.0,80.0,Italy,Medium/Medium,Goalkeeper,28,0.0,0.0,0.0,0.0,0.0,22.63467632,3.0,0.0,0.0,0.0,0.0,Vito Mannone,125000,€125k
wesleyfofana,2020,44,119,2379,28,29,2379,28,17-12-2000,187.5,76.0,France,Medium/Medium,Defender,20,0.0,0.0,0.0,0.0,0.0,21.61777778,3.0,1.0,0.0,0.0,0.0,Wesley Fofana,28000000,€28.00m
wesleyhoedt,2018,2,16,1235,13,17,3895,41,06-03-1994,188.6666667,77.83333333,Netherlands,Medium/High,Defender,24,0.0,0.0,0.0,0.0,0.0,21.86629874,3.5,1.0,0.0,0.0,0.0,Wesley Hoedt,1500000,€1.50m
wilfredndidi,2017,31,160,3091,33,33,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,Midfielder,21,0.0,0.0,0.0,0.0,0.0,21.87639998,3.5,3.0,0.0,0.0,0.0,Wilfred Ndidi,10000000,€10.00m
wilfredndidi,2018,3,160,3468,38,38,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,Midfielder,22,3091.0,33.0,93.66666667,31.0,33.0,21.87639998,3.5,3.0,0.0,160.0,31.0,Wilfred Ndidi,10000000,€10.00m
wilfredndidi,2019,42,160,2819,32,32,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,Midfielder,23,6559.0,71.0,92.38028169,17.0,35.5,21.87639998,3.5,3.0,0.0,320.0,3.0,Wilfred Ndidi,10000000,€10.00m
wilfredndidi,2020,84,160,2289,26,27,13269,146,16-12-1996,184.3333333,74.33333333,Nigeria,Medium/High,Midfielder,24,9378.0,103.0,91.04854369,25.33333333,34.33333333,21.87639998,3.5,3.0,0.0,480.0,42.0,Wilfred Ndidi,10000000,€10.00m
wilfriedzaha,2017,118,231,2686,29,29,15265,166,10-11-1992,180.0,66.0,Ivory Coast,High/Medium,Forward,25,0.0,0.0,0.0,0.0,0.0,20.37037037,3.5,2.0,0.0,0.0,0.0,Wilfried Zaha,4000000,€4.00m
wilfriedzaha,2018,31,231,3195,34,34,15265,166,10-11-1992,180.0,66.0,Ivory Coast,High/Medium,Forward,26,2686.0,29.0,92.62068966,118.0,29.0,20.37037037,3.5,2.0,0.0,231.0,118.0,Wilfried Zaha,4000000,€4.00m
wilfriedzaha,2019,30,231,3465,38,38,15265,166,10-11-1992,180.0,66.0,Ivory Coast,High/Medium,Forward,27,5881.0,63.0,93.34920635,74.5,31.5,20.37037037,3.5,2.0,0.0,462.0,31.0,Wilfried Zaha,4000000,€4.00m
wilfriedzaha,2020,52,231,2754,30,30,15265,166,10-11-1992,180.0,66.0,Ivory Coast,High/Medium,Forward,28,9346.0,101.0,92.53465347,59.66666667,33.66666667,20.37037037,3.5,2.0,0.0,693.0,30.0,Wilfried Zaha,4000000,€4.00m
willhughes,2017,88,180,1029,15,17,5875,77,17-04-1995,185.0,73.83333333,England,Medium/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,21.57292428,3.0,3.0,0.0,0.0,0.0,Will Hughes,6000000,€6.00m
willhughes,2018,47,180,2504,32,32,5875,77,17-04-1995,185.0,73.83333333,England,Medium/Medium,Midfielder,23,1029.0,15.0,68.6,88.0,15.0,21.57292428,3.0,3.0,0.0,180.0,88.0,Will Hughes,6000000,€6.00m
willhughes,2019,45,180,2342,30,33,5875,77,17-04-1995,185.0,73.83333333,England,Medium/Medium,Midfielder,24,3533.0,47.0,75.17021277,67.5,23.5,21.57292428,3.0,3.0,0.0,360.0,47.0,Will Hughes,6000000,€6.00m
willkeane,2016,439,439,292,5,8,292,5,11-01-1993,187.0,72.0,England,Medium/Medium,Forward,23,0.0,0.0,0.0,0.0,0.0,20.58966513,3.0,2.0,0.0,0.0,0.0,Will Keane,500000,€500k
willyboly,2019,88,133,2090,22,23,7488,79,03-02-1991,193.0,89.0,France,Medium/Medium,Defender,28,0.0,0.0,0.0,0.0,0.0,23.89325888,3.0,1.0,0.0,0.0,0.0,Willy Boly,800000,€800k
willyboly,2020,45,133,1980,21,26,7488,79,03-02-1991,193.0,89.0,France,Medium/Medium,Defender,29,2090.0,22.0,95.0,88.0,22.0,23.89325888,3.0,1.0,0.0,133.0,88.0,Willy Boly,800000,€800k
xherdanshaqiri,2016,53,422,1761,21,24,6892,102,10-10-1991,169.0,72.0,Switzerland,High/Medium,Midfielder,25,0.0,0.0,0.0,0.0,0.0,25.20920136,3.5,3.0,0.0,0.0,0.0,Xherdan Shaqiri,1800000,€1.80m
xherdanshaqiri,2017,11,422,3179,36,37,6892,102,10-10-1991,169.0,72.0,Switzerland,High/Medium,Midfielder,26,1761.0,21.0,83.85714286,53.0,21.0,25.20920136,3.5,3.0,0.0,422.0,53.0,Xherdan Shaqiri,1800000,€1.80m
xherdanshaqiri,2018,67,422,1142,24,37,6892,102,10-10-1991,169.0,72.0,Switzerland,High/Medium,Midfielder,27,4940.0,57.0,86.66666667,32.0,28.5,25.20920136,3.5,3.0,0.0,844.0,11.0,Xherdan Shaqiri,1800000,€1.80m
xherdanshaqiri,2019,251,422,210,7,17,6892,102,10-10-1991,169.0,72.0,Switzerland,High/Medium,Midfielder,28,6082.0,81.0,75.08641975,43.66666667,27.0,25.20920136,3.5,3.0,0.0,1266.0,67.0,Xherdan Shaqiri,1800000,€1.80m
xherdanshaqiri,2020,40,422,600,14,27,6892,102,10-10-1991,169.0,72.0,Switzerland,High/Medium,Midfielder,29,6292.0,88.0,71.5,95.5,22.0,25.20920136,3.5,3.0,1.0,1688.0,251.0,Xherdan Shaqiri,1800000,€1.80m
yannickbolasie,2016,370,370,1092,14,14,1984,30,24-05-1989,186.5,84.0,DR Congo,High/High,Forward,27,0.0,0.0,0.0,0.0,0.0,24.15024905,4.0,2.0,0.0,0.0,0.0,Yannick Bolasie,200000,€200k
yanvalery,2018,8,123,1849,23,24,2773,37,22-02-1999,180.0,73.75,France,High/High,Defender,19,0.0,0.0,0.0,0.0,0.0,22.76234568,4.0,1.0,0.0,0.0,0.0,Yan Valery,1300000,€1.30m
yanvalery,2019,102,123,808,11,21,2773,37,22-02-1999,180.0,73.75,France,High/High,Defender,20,1849.0,23.0,80.39130435,8.0,23.0,22.76234568,4.0,1.0,0.0,123.0,8.0,Yan Valery,1300000,€1.30m
yanvalery,2020,13,123,116,3,9,2773,37,22-02-1999,180.0,73.75,France,High/High,Defender,21,2657.0,34.0,78.14705882,55.0,17.0,22.76234568,4.0,1.0,0.0,246.0,102.0,Yan Valery,1300000,€1.30m
yerrymina,2018,158,427,947,13,19,5412,66,23-09-1994,194.5,89.25,Colombia,Medium/Medium,Defender,24,0.0,0.0,0.0,0.0,0.0,23.59223108,3.0,1.0,0.0,0.0,0.0,Yerry Mina,3000000,€3.00m
yerrymina,2019,54,427,2421,29,31,5412,66,23-09-1994,194.5,89.25,Colombia,Medium/Medium,Defender,25,947.0,13.0,72.84615385,158.0,13.0,23.59223108,3.0,1.0,1.0,427.0,158.0,Yerry Mina,3000000,€3.00m
yerrymina,2020,83,427,2044,24,30,5412,66,23-09-1994,194.5,89.25,Colombia,Medium/Medium,Defender,26,3368.0,42.0,80.19047619,106.0,21.0,23.59223108,3.0,1.0,0.0,854.0,54.0,Yerry Mina,3000000,€3.00m
yoshinorimuto,2018,40,210,627,17,27,915,25,15-07-1992,178.5,72.0,Japan,High/High,Forward,26,0.0,0.0,0.0,0.0,0.0,22.5972742,4.0,2.0,0.0,0.0,0.0,Yoshinori Muto,800000,€800k
yoshinorimuto,2019,46,210,288,8,17,915,25,15-07-1992,178.5,72.0,Japan,High/High,Forward,27,627.0,17.0,36.88235294,40.0,17.0,22.5972742,4.0,2.0,0.0,210.0,40.0,Yoshinori Muto,800000,€800k
yvesbissouma,2018,124,124,1880,28,34,6477,86,30-08-1996,182.0,80.0,Mali,High/Medium,Midfielder,22,0.0,0.0,0.0,0.0,0.0,24.1516725,3.5,3.0,0.0,0.0,0.0,Yves Bissouma,15000000,€15.00m
zacksteffen,2020,30,307,95,1,35,95,1,02-04-1995,191.0,84.8,United States,Medium/Medium,Goalkeeper,25,0.0,0.0,0.0,0.0,0.0,23.24497684,3.0,0.0,0.0,0.0,0.0,Zack Steffen,1800000,€1.80m
