player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0658,William Simpson,Belgium,CDM,Inter Milan,22,20-11-2004,Both,15-01-2031,5,410,25236,91,35,863,501,46.22,567,792,7.86,4,43,1,102.5,61.6,82.29,590,772.5,1165.5,93,802,72.1,237,7,547,78.1,158,8,"Calf Injury, Fracture, Achilles Injury, Concussion, Ankle Injury, Muscle Injury",28-02-2024,688,0.7,0,0,0,1,1.5,114,0,0.631,18999,0.548,0.276,0.176,3.26,152721,26.5,0,8.39,1917,1248,16509,55.68,64.03,120.05,5,Rising,0.22195122,0.085365854,126,0.307317073,274.3043478,701,4.7,12.2,2.9,72.19512195,9.7625,287.6342602,0,Emerging,14.99640805,0.167215,20.26655472,0.6455,0,49.61002439,69.40484428,87.52650739,22-25
PL0659,Andrew Shaw,Italy,GK,Porto,19,22-02-2007,Left,16-01-2028,2,233,16022,2,0,863,501,46.22,478,444,6.38,1,17,5,233,68.8,85.12,602,772.5,1165.5,58,546,76.98,187,0,0,0,0,0,None,22-05-2024,550,0,0,0,0,0,0,0,0,0,8022,0.131,0.506,0.363,7.54,102112,63.2,1,8.24,1405,237,5096,12.4,14.77,25.65,3,Rising,0.008583691,0,2,0.008583691,5340.666667,16022,3.3,5.66,0,100,0,25.62259215,0,Emerging,19.11290323,0,0,0.2205,4.059132,47.093,43.5465,351.4402985,18-21
PL0660,Kevin Kane,England,GK,Juventus,19,15-09-2007,Right,16-01-2027,1,276,25658,0,1,863,501,46.22,478,444,6.99,1,72,5,276,93,85.12,602,772.5,1165.5,60,861,77.77,137,2,217,108.5,141,76,"Groin Strain, Hamstring Injury",28-01-2025,353,0.2,0,1,0,0,0.59,37,0,0.235,18346,0.223,0.451,0.326,4.01,113959,3.6,1,4.6,5576,3734,11757,14.81,16.99,20.39,3,Rising,0,0.003623188,1,0.003623188,25658,12829,-2.2,6.52,0.99,86.5942029,36.16666667,15.30123346,0,Emerging,14.71978393,0.00846,9.251258541,0.3167,8.274046,47.21624058,55.5050081,298.647948,18-21
PL0661,Shane Alexander,USA,CF,AS Roma,22,28-06-2004,Right,15-01-2031,5,382,36402,242,26,831,399,44.06,453,328,7.31,4,49,7,95.5,95.3,85.12,602,772.5,1165.5,93,802,72.1,237,3,217,72.3,88,62,"Back Injury, Meniscus Tear, Ligament Damage",08-04-2025,283,0.3,0,0,0,1,0.59,47,0,0.398,34870,0.387,0.364,0.249,11.02,551177,2.9,0,2.49,3612,742,4916,77.72,107.51,65.85,2,Rising,0.633507853,0.068062827,268,0.701570681,149.8024691,1348.222222,-1.9,11.64,1.19,87.69633508,18.075,401.4894882,0,Emerging,38.32990221,0.011542,45.87455747,0.4274,0,49.96206702,100,63.46807294,22-25
PL0662,Joseph Bryant,England,CB,Napoli,21,20-07-2005,Right,15-01-2030,4,417,34210,26,16,863,501,46.22,478,444,6.96,3,12,5,139,82,90.83,1308,1071,647,93,802,72.1,237,5,429,85.8,169,39,"Calf Injury, Concussion, Muscle Injury, ACL Injury, Hip Injury",24-12-2023,754,0.5,0,0,1,1,1.18,68,0,0.234,2588,0.211,0.462,0.327,14.37,47438,10,1,8.66,9096,3779,5907,33.86,39.09,98.73,5,Rising,0.06235012,0.038369305,42,0.100719424,1267.037037,2012.352941,3.8,11.34,4.18,83.69304556,14.3,139.9324145,0,Emerging,15.44595393,0.0234,26.42660694,0.3511,1.195656,47.54880911,75.05431497,136.3993377,18-21
PL0663,Nathan Ortiz,Poland,CM,Bayern Munich,29,21-06-1997,Both,15-01-2030,4,371,27437,43,39,863,501,46.22,216,443,6.73,10,70,0,37.1,74,89.46,681,772.5,1165.5,93,802,72.1,237,4,520,130,179,76,"Knee Injury, ACL Injury, Concussion, Ligament Damage",07-06-2025,223,0.4,1,0,1,1,1.42,101,0,0.366,13171,0.412,0.436,0.152,2.36,131323,83,1,3.78,5206,2148,1603,66.03,86.03,15.93,1,Stable,0.115902965,0.105121294,82,0.221024259,623.5681818,685.925,3,17.42,4.22,72.77628032,26,272.8806064,0,Experienced,0,0.30378,8.193496624,0.4206,5.742556,45.80045606,46.75047297,68.32829489,26-29
PL0664,John Costa,Belgium,CAM,West Ham,22,12-02-2004,Left,15-01-2030,4,274,31669,78,71,863,501,46.22,446,477,7.89,4,60,1,68.5,115.6,81.47,435,772.5,1165.5,93,802,72.1,237,1,66,66,66,66,Meniscus Tear,17-08-2023,883,0.1,0,0,0,1,0.18,15,0,0.527,19257,0.513,0.341,0.146,9.42,101411,56.5,0,7.72,3995,610,4583,95.2,107.98,125.91,2,Rising,0.284671533,0.259124088,149,0.54379562,400.8734177,439.8472222,3,9.48,0.38,94.52554745,33,393.4307697,0,Emerging,13.42436975,0.297755,48.97659897,0.5737,0,53.50850949,100,55.62215124,22-25
PL0665,George Schwartz,Netherlands,RW,Real Madrid,25,13-07-2001,Both,16-01-2028,2,317,27050,81,117,1299,467,44.74,312,477,7,7,33,5,45.3,85.3,85.12,602,772.5,1165.5,93,802,72.1,237,6,574,95.7,178,22,"Meniscus Tear, Hamstring Injury, Achilles Injury, Groin Strain, Knee Injury",28-12-2023,750,0.6,1,1,0,1,1.57,98,0,0.072,129857,0.178,0.487,0.335,6.89,1147092,89.7,1,8.01,6820,1487,19419,103.62,116.45,86.77,2,Rising,0.255520505,0.369085174,198,0.624605678,329.8780488,229.2372881,1.7,13.34,2.77,69.0851735,13.67142857,214.1139515,1,Prime,0,0.064584,5.840943561,0.2649,63.240359,45.0148347,45.72883269,43.02698786,22-25
PL0666,Matthew Christian,France,CAM,Porto,23,21-09-2003,Left,15-01-2031,5,320,17878,33,75,863,501,46.22,528,488,7.75,5,64,4,64,55.9,81.86,292,772.5,1165.5,93,802,72.1,237,10,1005,100.5,168,24,"Meniscus Tear, Calf Injury, Fracture, Achilles Injury, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury",23-07-2024,542,1,1,0,1,1,2.75,207,0,0.432,14539,0.463,0.285,0.252,12.46,220686,73,0,4.77,9369,1354,2241,78.98,97.73,19.87,1,Rising,0.103125,0.234375,108,0.3375,525.8235294,235.2368421,-0.4,11.4,6.75,35.3125,9.136363636,407.9984532,0,Emerging,23.74018739,0.31536,51.59153435,0.5024,0,41.3473,100,51.69704926,22-25
PL0667,Samuel Villarreal,South Korea,CM,Valencia,25,08-06-2001,Right,15-01-2030,4,236,25478,56,51,863,501,46.22,249,699,7.06,7,30,0,33.7,108,82.93,740,772.5,1165.5,93,802,72.1,237,7,667,95.3,146,15,"Meniscus Tear, Shoulder Injury, Achilles Injury, Fracture, Ankle Injury, Hip Injury",26-09-2025,112,0.7,0,0,0,1,1.83,120,0,0.365,2205,0.383,0.454,0.163,9.56,11863,54.9,1,5.48,5465,4350,16372,63.71,84.44,52.2,2,Rising,0.237288136,0.216101695,107,0.453389831,446.9824561,489.9615385,7,11.72,3.23,49.15254237,11.9125,263.2927977,1,Prime,0,0.200385,26.86466798,0.4249,1.00107,41.26430847,74.4691562,63.76805513,22-25
PL0668,James Stewart,Spain,GK,Manchester United,21,10-08-2005,Both,15-01-2031,5,326,21759,0,5,863,501,46.22,478,444,6.55,3,54,7,108.7,66.7,85.12,602,772.5,1165.5,143,528,70.96,221,0,0,0,0,0,None,22-05-2024,550,0,0,0,0,0,0,0,0,0.14,9996,0.25,0.477,0.272,4.98,144930,34.3,1,7.8,5942,2205,15511,24.39,27.09,77.76,5,Rising,0,0.015337423,5,0.015337423,21759,3626.5,-2.4,9.52,0,100,0,125.9949642,0,Emerging,11.0701107,0.04802,6.421240116,0.3136,4.768092,48.7312,53.99746017,191.9306814,18-21
PL0669,Nathan Malone,USA,CB,Juventus,29,12-05-1997,Left,15-01-2030,4,447,40006,26,22,863,501,46.22,478,444,7.09,10,43,1,44.7,89.5,79.48,1451,821,1456,93,802,72.1,237,10,1034,103.4,169,9,"Shoulder Injury, Hamstring Injury, Groin Strain, Ligament Damage, Ankle Injury, Muscle Injury, ACL Injury, Hip Injury",05-08-2023,895,1,0,1,1,1,2.83,198,0,0.174,6090,0.125,0.481,0.394,5.5,62573,56.3,1,8.56,4408,3947,17684,27.13,35.04,46.09,3,Stable,0.058165548,0.049217002,48,0.10738255,1481.703704,1739.391304,4.7,18.94,6.83,55.70469799,9.4,112.119504,0,Experienced,0,0.097962,8.339841146,0.2965,2.92929,43.8819396,40.79073152,155.9969413,26-29
PL0670,Shane Johnson,South Korea,ST,Real Madrid,23,02-01-2003,Right,15-01-2029,3,218,16319,220,36,944,526,35.29,284,560,7.86,5,19,5,43.6,74.9,85.12,602,772.5,1165.5,93,802,72.1,237,15,1419,94.6,176,44,"Meniscus Tear, Shoulder Injury, Achilles Injury, Calf Injury, Fracture, Concussion, Ligament Damage, Muscle Injury, ACL Injury, Hip Injury",29-01-2023,1083,1.5,0,0,1,1,3.89,273,0,0.321,31427,0.424,0.428,0.148,11.45,594460,73.6,1,7.87,8123,2224,15138,81.95,112.32,38.06,3,Rising,1.009174312,0.165137615,256,1.174311927,73.84162896,441.0540541,3.1,9.36,8.89,0,5.9125,254.004608,0,Emerging,37.05918243,0.236256,38.06095522,0.4487,13.450756,34.2094,76.41613283,41.24098855,22-25
PL0671,Barry Welch,Italy,RB,Liverpool,26,01-05-2000,Left,16-01-2027,1,172,29820,13,50,863,501,46.22,478,444,7.55,8,23,4,21.5,173.4,78.87,612,920,1359,93,802,72.1,237,10,1092,109.2,176,44,"Back Injury, Meniscus Tear, Shoulder Injury, Fracture, Concussion, Ligament Damage, Ankle Injury",23-03-2024,664,1,0,0,0,1,2.99,189,0,0.477,6321,0.407,0.296,0.297,13.55,31913,33.5,0,1.43,4705,581,19651,55.88,61.78,45.2,2,Stable,0.075581395,0.290697674,63,0.36627907,2130,584.7058824,3.7,11.44,4.99,0,9.927272727,57.73348585,1,Prime,0,0.159795,56.56588767,0.468,0,33.424,100,58.76230661,26-29
PL0672,Thomas Bright,USA,ST,Aston Villa,22,12-07-2004,Both,15-01-2031,5,319,35186,104,114,1452,338,37.92,357,632,7.23,4,42,4,79.8,110.3,85.12,602,772.5,1165.5,93,802,72.1,237,2,191,95.5,152,39,"Fracture, Muscle Injury",23-06-2023,938,0.2,0,0,0,1,0.52,34,0,0.443,36047,0.465,0.34,0.195,13.6,644913,52.2,0,7.88,8818,3234,255,95.68,118.82,147.78,3,Rising,0.326018809,0.357366771,218,0.68338558,335.1047619,305.9652174,1.8,10.38,0.92,89.34169279,31.83333333,494.2680679,0,Emerging,24.18478261,0.231246,63.21585662,0.5275,0,49.91933856,100,51.63357319,22-25
PL0673,Paul Hamilton,Nigeria,CB,Tottenham,19,13-08-2007,Both,15-01-2029,3,202,40286,4,42,863,501,46.22,478,444,6.47,1,45,1,202,199.4,83.07,891,649,1572,93,802,72.1,237,4,275,68.8,160,9,"Calf Injury, Muscle Injury, Ligament Damage, Hip Injury",09-04-2025,282,0.4,0,0,0,0,0.75,48,0,0.19,5138,0.266,0.456,0.278,11.18,97811,1.7,1,5.05,7699,1435,5536,23.08,31.91,36.4,3,Rising,0.01980198,0.207920792,46,0.227722772,8057.2,936.8837209,4.5,5.04,1.55,76.23762376,13.76,71.5366242,0,Emerging,38.25823224,0.00323,18.15046861,0.3151,2.342928,42.76572475,65.50856529,177.5985247,18-21
PL0674,Brett Schultz,South Korea,CB,Sevilla,24,04-12-2002,Right,15-01-2030,4,357,21750,32,9,863,501,46.22,478,444,6.39,6,77,5,59.5,60.9,88,761,382,779,93,802,72.1,237,9,902,100.2,174,20,"Back Injury, Fracture, Groin Strain, Ligament Damage, Muscle Injury, ACL Injury, Hip Injury",13-07-2025,187,0.9,0,0,1,1,2.47,188,0,0.128,7351,0.253,0.529,0.218,7.13,57392,29.9,1,6.96,6134,4551,7985,28.93,36.08,24.71,3,Rising,0.089635854,0.025210084,41,0.114845938,659.0909091,2175,-2.7,13.14,6.27,47.33893557,10.02,119.5583211,0,Prime,24.7148289,0.038272,8.124985375,0.2909,3.888679,38.23758711,38.76627162,127.7567227,22-25
PL0675,Shane Wallace,Netherlands,ST,Valencia,18,28-04-2008,Both,15-01-2031,5,425,42010,53,74,865,276,35.85,219,246,6.47,1,37,3,425,98.8,85.12,602,772.5,1165.5,93,802,72.1,237,8,990,123.8,180,7,"Meniscus Tear, Achilles Injury, Fracture, Groin Strain, Ligament Damage, Muscle Injury, ACL Injury",11-01-2026,5,0.8,0,0,1,1,2.71,179,1,0.159,45629,0.198,0.434,0.368,9.56,369719,58,1,4.42,2910,3282,17620,24.52,32.11,21.7,3,Rising,0.124705882,0.174117647,127,0.298823529,777.962963,560.1333333,3.3,9.5,9.31,57.88235294,13.75555556,126.6665241,0,Emerging,30.954323,0.09222,16.30747656,0.2804,19.802986,39.91727059,45.79985013,156.4156371,18-21
PL0676,Michael Berger,Italy,LW,Sevilla,22,12-09-2004,Left,15-01-2030,4,458,36797,227,100,1399,201,39.38,536,257,8.16,4,57,5,114.5,80.3,85.12,602,772.5,1165.5,93,802,72.1,237,1,109,109,109,109,Calf Injury,02-09-2025,136,0.1,0,0,0,0,0.3,15,0,0.515,4583,0.387,0.376,0.237,10.04,58543,64.8,0,6.51,9708,1009,9286,95.7,110.44,160.7,6,Rising,0.495633188,0.218340611,327,0.713973799,161.3903509,364.3267327,-0.7,13.16,0.5,96.72489083,54.5,395.4971078,0,Emerging,15.40229885,0.33372,43.58985012,0.512,0,55.64097817,100,57.53979128,22-25
PL0677,Angel Flynn,South Korea,GK,Newcastle,20,16-05-2006,Both,16-01-2027,1,274,33686,1,1,863,501,46.22,478,444,7.32,2,36,7,137,122.9,85.12,602,772.5,1165.5,128,813,69.47,177,1,171,171,171,171,Calf Injury,17-01-2023,1095,0.1,0,0,0,0,0.47,33,0,0.229,5366,0.274,0.436,0.289,6.33,88304,32.9,1,3.96,8592,2547,7619,18.76,21.76,38.58,5,Rising,0.003649635,0.003649635,2,0.00729927,16843,16843,-0.6,7.48,0.67,87.95620438,85.5,19.38225116,0,Emerging,15.99147122,0.075341,12.44894249,0.3262,2.339576,49.01964088,61.84323417,248.0751056,18-21
PL0678,Edward Brooks,USA,ST,Borussia Dortmund,24,28-12-2002,Left,16-01-2027,1,203,18902,216,128,1046,598,53.87,793,610,8.07,6,56,0,33.8,93.1,85.12,602,772.5,1165.5,93,802,72.1,237,14,1283,91.6,155,22,"Meniscus Tear, Shoulder Injury, Calf Injury, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",05-07-2023,926,1.4,1,0,1,1,3.52,261,0,0.522,13446,0.438,0.285,0.277,10.53,178121,46.4,0,7.54,7044,4057,9280,92.93,106.63,56.12,1,Rising,1.064039409,0.630541872,344,1.694581281,87.10599078,146.5271318,4.4,10.06,8.32,0,6.106666667,96.01239872,0,Prime,14.74227913,0.242208,52.25406047,0.5586,0,35.4092,99.4456907,37.69743426,22-25
PL0679,Charles Schmidt,Brazil,CDM,West Ham,31,22-06-1995,Right,16-01-2028,2,467,41615,43,24,863,501,46.22,358,656,7.41,10,23,7,46.7,89.1,85.45,677,772.5,1165.5,93,802,72.1,237,19,1539,81,157,14,"Back Injury, Meniscus Tear, Shoulder Injury, Hamstring Injury, Fracture, Groin Strain, Concussion, Ligament Damage, Knee Injury, Muscle Injury, ACL Injury, Hip Injury",27-02-2025,323,1.9,1,1,1,1,4.22,333,0,0.543,6814,0.497,0.253,0.25,8.02,117764,28.6,0,9.12,6550,1202,5298,20.72,27.92,80.63,6,Declining,0.092077088,0.051391863,67,0.143468951,945.7954545,1664.6,0.7,19.34,10,28.69379015,4.05,42.81452494,0,Experienced,0,0.155298,38.43983249,0.6069,0,40.46055803,77.89002775,186.2824955,30-33
PL0680,Keith Sparks,USA,CAM,Valencia,22,23-10-2004,Left,15-01-2029,3,451,23606,66,59,863,501,46.22,493,605,7.25,4,10,3,112.8,52.3,90.3,448,772.5,1165.5,93,802,72.1,237,3,251,83.7,136,42,"Achilles Injury, Concussion, Hamstring Injury",29-05-2024,597,0.3,0,1,0,0,0.69,40,0,0.392,24426,0.358,0.432,0.21,14.65,386336,74.8,1,8.32,5044,4067,3017,62.75,85.4,145.37,5,Rising,0.146341463,0.130820399,125,0.277161863,352.3283582,393.4333333,6,13.02,1.29,91.1308204,20.925,194.4940714,0,Emerging,36.09561753,0.293216,58.02206025,0.461,10.552032,50.75216408,100,79.61123777,22-25
PL0681,Christopher Miller,Portugal,CDM,Ajax,26,02-02-2000,Both,15-01-2030,4,394,36874,69,102,863,501,46.22,248,346,7.42,8,53,4,49.2,93.6,80.8,678,772.5,1165.5,93,802,72.1,237,15,1698,113.2,177,37,"Back Injury, Meniscus Tear, Calf Injury, Groin Strain, Concussion, Ligament Damage, Knee Injury, ACL Injury, Hip Injury",19-11-2025,58,1.5,1,0,1,1,4.65,280,0,0.284,6804,0.253,0.481,0.266,14.14,43540,90.6,1,5.37,1414,4104,16314,42.71,49.65,89.82,4,Stable,0.175126904,0.258883249,171,0.434010152,526.7714286,358,0.7,15.88,9.65,28.93401015,7.075,176.5065985,1,Prime,0,0.257304,35.44074017,0.347,3.272724,39.33680203,73.52951127,89.99497147,26-29
PL0682,Seth Harvey,Norway,CDM,Tottenham,23,07-01-2003,Right,16-01-2028,2,372,37715,11,72,863,501,46.22,199,206,7.68,5,67,2,74.4,101.4,84.43,724,772.5,1165.5,93,802,72.1,237,7,718,102.6,167,71,"Hamstring Injury, Calf Injury, Groin Strain, Concussion, Ankle Injury, Hip Injury",18-01-2023,1094,0.7,0,1,0,0,1.97,116,0,0.459,10160,0.333,0.292,0.375,13.98,169359,87.9,0,4.9,4394,4912,16245,55.08,76.41,215.29,6,Rising,0.029569892,0.193548387,83,0.22311828,3142.916667,516.6438356,1.3,12.44,3.37,68.8172043,12.825,113.8139012,0,Emerging,38.7254902,0.403461,59.20358428,0.4741,0,47.91964086,100,85.44871765,22-25
PL0683,David Durham,Brazil,RW,Liverpool,23,01-05-2003,Both,16-01-2027,1,263,15612,34,80,1359,712,50.46,713,438,7.36,5,16,0,52.6,59.4,85.12,602,772.5,1165.5,93,802,72.1,237,10,654,65.4,151,11,"Calf Injury, Achilles Injury, Groin Strain, Muscle Injury, ACL Injury, Hip Injury",20-02-2025,330,1,0,0,1,1,1.79,155,0,0.39,88398,0.335,0.328,0.338,7.53,1680447,68.7,0,3.58,6909,435,332,109.71,127.11,41.43,2,Rising,0.129277567,0.30418251,114,0.433460076,446.0571429,192.7407407,8.4,10.26,5.79,41.06463878,5.945454545,113.3489752,0,Emerging,15.85999453,0.26793,33.44788512,0.4267,0,40.55832776,78.87099156,36.63474642,22-25
PL0684,Charles Murray,Egypt,CDM,Liverpool,29,23-07-1997,Both,15-01-2029,3,452,40255,61,52,863,501,46.22,395,639,6.56,10,50,4,45.2,89.1,84.64,762,772.5,1165.5,93,802,72.1,237,13,1246,95.8,164,16,"Back Injury, Meniscus Tear, Shoulder Injury, Hamstring Injury, Achilles Injury, Groin Strain, Ligament Damage, Knee Injury, ACL Injury, Hip Injury",21-11-2024,421,1.3,1,1,1,1,3.41,299,0,0,14743,0.074,0.563,0.363,2.34,179202,1.5,1,4.64,9406,3162,19800,28.76,37.35,78.1,6,Stable,0.134955752,0.115044248,113,0.25,649.2741935,759.5283019,1,19.04,8.01,33.84955752,6.842857143,89.14182461,0,Experienced,0,0,0,0.156,8.300309,37.1299115,22.54495575,124.7644876,26-29
PL0685,David Scott,England,LB,Chelsea,28,14-10-1998,Left,16-01-2027,1,242,14442,8,50,863,501,46.22,478,444,7.04,10,77,8,24.2,59.7,88.77,1038,476,1690,93,802,72.1,237,10,700,70,162,41,"Back Injury, Meniscus Tear, Hamstring Injury, Ankle Injury, Concussion, Knee Injury, ACL Injury, Hip Injury",13-10-2024,460,1,1,1,1,1,1.92,167,0,0.45,11212,0.445,0.299,0.256,9.51,74392,22,0,6.33,1492,3440,17814,46.26,57.5,66.41,4,Stable,0.033057851,0.20661157,58,0.239669421,1604.666667,283.1764706,-5.7,14.84,5.92,30.99173554,6.363636364,47.79439971,1,Prime,0,0.099,39.90560613,0.517,0,38.36034711,87.19858274,81.16874123,26-29
PL0686,Adam Ballard,Uruguay,RB,Porto,26,19-12-2000,Both,15-01-2030,4,325,28631,15,39,863,501,46.22,478,444,6.45,8,38,1,40.6,88.1,81.22,856,576,754,93,802,72.1,237,9,699,77.7,172,22,"Meniscus Tear, Hamstring Injury, Achilles Injury, Groin Strain, Concussion, Ligament Damage, Knee Injury",12-05-2024,614,0.9,1,1,0,1,1.92,122,0,0.041,9763,0.129,0.486,0.385,4.24,85644,89.9,1,5.65,6049,4456,17674,29.28,32.34,67.88,3,Stable,0.046153846,0.12,54,0.166153846,1789.4375,715.775,5.2,14.5,3.72,62.46153846,7.77,121.0047577,1,Prime,0,0.036859,1.59697376,0.2144,4.744818,41.62110769,35.76601449,137.4541205,26-29
PL0687,Steven Byrd,Norway,LB,Tottenham,21,16-10-2005,Both,15-01-2029,3,296,14362,25,57,863,501,46.22,478,444,6.51,3,51,4,98.7,48.5,85.65,967,661,1383,93,802,72.1,237,0,0,0,0,0,None,22-05-2024,550,0,0,0,0,0,0,0,0,0.311,12514,0.261,0.406,0.333,7.92,217217,24,1,3.85,1639,4027,5317,26.89,37.23,58.42,4,Rising,0.084459459,0.192567568,82,0.277027027,552.3846154,247.6206897,0.9,8.92,0,100,0,83.34574631,0,Emerging,38.45295649,0.07464,23.23875689,0.36,5.080684,48.544,79.13013534,174.0552169,18-21
PL0688,Christopher Alexander,Belgium,RW,PSG,23,17-05-2003,Both,15-01-2030,4,194,19313,224,94,1433,221,54.33,416,674,7.62,5,74,2,38.8,99.6,85.12,602,772.5,1165.5,93,802,72.1,237,7,579,82.7,163,16,"Back Injury, Shoulder Injury, Hamstring Injury, Calf Injury, Fracture, Achilles Injury",24-09-2023,845,0.7,0,1,0,1,1.59,116,0,0.235,34212,0.178,0.45,0.372,2.67,655742,60.8,1,1.56,4128,2124,4912,121.63,159.28,54.57,1,Rising,1.154639175,0.484536082,318,1.639175258,85.83555556,203.2947368,0.6,8.88,2.99,40.20618557,10.3375,502.6574004,0,Emerging,30.95453424,0.14288,6.550804489,0.273,15.3954,40.84323711,44.26782529,33.30607283,22-25
PL0689,Gregory Matthews,Spain,LB,Atletico Madrid,20,06-05-2006,Right,15-01-2030,4,398,17921,15,31,863,501,46.22,478,444,6.89,2,73,7,199,45,91.92,567,423,1623,93,802,72.1,237,2,206,103,166,40,"Meniscus Tear, Hamstring Injury",24-05-2024,602,0.2,0,1,0,1,0.56,41,0,0.357,6551,0.389,0.387,0.224,2.77,101471,20,0,8.22,4279,2649,5551,27.43,31.41,80.75,5,Rising,0.037688442,0.077889447,46,0.115577889,1120.0625,560.03125,-4.3,9.96,0.96,89.69849246,34.33333333,113.3593069,0,Emerging,14.50966096,0.0714,8.689896216,0.4643,0,48.42029849,55.32499357,170.3140995,18-21
PL0690,Mark Coleman,USA,LB,Arsenal,22,03-08-2004,Right,15-01-2029,3,314,16574,12,47,863,501,46.22,478,444,7.57,4,80,4,78.5,52.8,90.84,1004,389,1490,93,802,72.1,237,5,649,129.8,163,58,"Back Injury, Shoulder Injury, Hamstring Injury",02-08-2024,532,0.5,0,1,0,0,1.78,138,0,0.479,5537,0.524,0.375,0.101,10.06,103038,66.7,0,6.98,5582,2954,11073,36.19,45.48,15.98,1,Rising,0.038216561,0.149681529,59,0.187898089,1274.923077,345.2916667,-2,10.28,2.78,56.05095541,21.63333333,112.1711625,0,Emerging,25.67007461,0.319493,41.53459312,0.5436,0,44.63339108,99.05858522,120.0144961,22-25
PL0691,David Bruce,Brazil,RW,PSG,23,14-12-2003,Both,15-01-2030,4,281,22394,198,135,765,303,47.96,239,458,7.67,5,24,2,56.2,79.7,85.12,602,772.5,1165.5,93,802,72.1,237,8,445,55.6,114,24,"Shoulder Injury, Ankle Injury, Calf Injury, Hamstring Injury, Concussion, Knee Injury, Muscle Injury, ACL Injury",07-02-2023,1074,0.8,1,1,1,1,1.22,110,0,0.367,20490,0.383,0.418,0.199,8.53,292955,43.7,1,8.2,3846,85,10669,130.69,147.89,164.47,3,Rising,0.704626335,0.480427046,333,1.185053381,112.5326633,164.6617647,5.6,10.62,4.82,60.85409253,6.177777778,540.0994464,0,Emerging,13.16091514,0.160379,31.07889262,0.4601,8.56482,45.89501851,79.92584818,34.85079999,22-25
PL0692,Curtis Cruz,Portugal,CF,Manchester City,26,06-10-2000,Both,15-01-2031,5,257,24509,215,71,425,600,40.09,387,395,7.83,8,49,1,32.1,95.4,85.12,602,772.5,1165.5,93,802,72.1,237,6,333,55.5,84,10,"Shoulder Injury, Hamstring Injury, Ligament Damage, Knee Injury, Muscle Injury",05-11-2024,437,0.6,1,1,0,0,0.91,52,0,0.571,89928,0.564,0.28,0.156,8.72,1532027,9.8,0,6.98,6249,2708,18527,185.14,240.09,192.69,2,Stable,0.836575875,0.276264591,286,1.112840467,113.4675926,340.4027778,4.1,13.14,2.11,79.76653696,7.928571429,956.4045786,1,Prime,0,0.055958,56.79570527,0.6114,0,51.12410739,100,27.46540636,26-29
PL0693,John Young,Brazil,CB,Inter Milan,28,27-05-1998,Left,16-01-2027,1,364,31639,30,7,863,501,46.22,478,444,7.36,10,52,0,36.4,86.9,79.03,746,814,704,93,802,72.1,237,10,766,76.6,164,16,"Back Injury, Meniscus Tear, Shoulder Injury, Ankle Injury, Achilles Injury, Knee Injury, Muscle Injury, ACL Injury",17-08-2025,152,1,1,0,1,1,2.1,174,0,0.168,1415,0.271,0.498,0.231,11.6,10217,58.1,1,2.7,3548,3610,16142,50.53,60.64,71.9,3,Stable,0.082417582,0.019230769,37,0.101648352,1020.612903,3954.875,4.8,17.28,6.1,52.1978022,6.963636364,52.2060315,1,Prime,0,0.097608,14.13969628,0.2759,0.70467,43.88736044,50.95322463,85.16856286,26-29
PL0694,Kenneth Andrews,France,CDM,Real Madrid,22,05-06-2004,Right,15-01-2029,3,245,21014,11,117,863,501,46.22,281,381,7.19,4,63,2,61.2,85.8,92.86,253,772.5,1165.5,93,802,72.1,237,2,127,63.5,103,24,"Back Injury, Hamstring Injury",21-04-2023,1001,0.2,0,1,0,0,0.35,27,0,0.214,10677,0.231,0.525,0.244,3.42,83267,13.1,1,1.35,6957,4435,9588,63.51,81.27,42.41,1,Rising,0.044897959,0.47755102,128,0.52244898,1751.166667,178.0847458,1.7,8.9,0.75,88.97959184,21.16666667,196.8496968,0,Emerging,27.96410014,0.028034,6.788875574,0.2634,5.605425,48.86271837,53.11467254,75.74440919,22-25
